text,label
Neste Shipping likely remain finnish oil sector transport significant emergency supply,0
net investment income,0
compensation news opinion distribution,0
financial detail available,0
financial detail disclose,0
financial detail provide,0
financial detail report,0
waste burn facility build,0
price give transaction merge London company work number project include delivery timetable Britain National Express East Coast rail network,0
pricing detail disclose,0
Nokia say expect sell 150 million symbian device year come give indication expect Phone 7 handoff work,0
Nordea Bank Estonia large financial group nordic country,0
company net sale 38 acquire Finland 21 european country 40 Asia 1,0
official disclose contract value,0
Dec. 1 Grimaldi acquire 1.5 million share 50.1 percent stake Finnlines,0
L+Ænnen Tehtaat show loss recently start streamline measure,0
operate cash flow investment total EUR 61.3 mn compare EUR 75.3 mn corresponding period 2007,-1
Oriola KD expect invoicing 2008 high comparable invoicing 2007,1
situation control,0
customer come follow country UK USA Spain France Italy Germany China Hong Kong Sweden Norway Netherlands Austria Belgium Switzerland Czech Republic Finland Canada Russia Ukraine Denmark Ireland South Korea Liechtenstein,0
customer come follow country UK USA Spain France Italy Germany China Sweden Norway Netherlands Austria Belgium Switzerland Czech Republic Serbia Finland Canada Russia Ukraine Portugal Denmark Ireland South Korea Estonia Liechtenstein,0
depth expertise extend field energy industry urban mobility water environment,0
particular attention pay energy efficiency construction building design meet requirement energy class B LEED certification apply,0
"Paychex 100 office serve approximately 554,000 payroll client nationwide 31 2009",0
payment share shall effect subscription,0
PCS Digital Guatemala Tecnomen prepaid system Telgua fix network code division multiple access CDMA global system mobile communication GSM 2003,0
Poyry global consulting engineering firm focus energy forest industry infrastructure environment sector,0
Poyry global expert consulting engineering,0
POYRY PLC additional information Heikki Malinen President CEO Poyry PLC tel +358 10 33 21307 Poyry global expert consulting engineering,0
price talk Euribor plus 2 bps area sole lead Citigroup,0
product delivery interrupt refiner say give financial detail,0
production schedule start end April 2007,0
Protalix $ 42 million cash sale,0
public service available,0
publish Globes online Israel business news www.globes-online.com November 16 2009 copyright Globes Publisher Itonut 1983 Ltd. 2009,0
Ramirent Finland domestic unit machinery rental company Ramirent Oyj HEL rmr1v,0
raute list nordic exchange Helsinki,0
registration require,0
related link Flexiblebaseloadoperation thewartsila32generating set gasconversion short version press release,0
rosendal outotec.com Eila Paatela Vice President Corporate Communications tel +358 20 529 2004 +358 400 817198 e mail eila,0
Runway Visual Range calculated assessment distance pilot runway,0
Salcomp charger manufacturing plant India locate Nokia Telecom Park state Tamil Nadu eastern India,0
saunalahti Elisa group,0
say Brian Burton Head Security Vodafone UK,0
seller Finnish Elcoteq Group large european electronic manufacturing service company,0
Solteq Plc ANNOUNCEMENT 16.12.2010 SHARE REPURCHASE 16.12.2010 Helsinki Stock Exchange Solteq Plc hold total 486.969 share include share repurchase 16.12.2010,0
recent technology delivery include refinery technology Anrak Aluminium iron ore pelletize plant Tata Steel iron ore sinter plant Bhushan Steel,0
Sponda Plc Annual General Meeting decide 23 March 2005 establish Shareholders Nomination Committee prepare proposal Annual General Meeting 2006 composition Board Directors remuneration,0
SRV build aqua park wellness area restaurant multifunctional ice arena,0
SSH Communications Security Corporation headquarter Helsinki Finland,0
SSH Communications Security Corporation headquarter Helsinki Finland,0
SSH establish New Global Sales Marketing Group lead George Adams Adams establish Global Sales Marketing Group drive Worldwide Programs support SSH Tectia Enterprise Security Solutions,0
status agree,0
Steek set 2002 base Bordeaux southwestern France,0
STOCKMANN plc COMPANY ANNOUNCEMENT February 20 2007 13.40 annual summary Stockmann stock exchange financial press release 2006 available company website address www.stockmann.com,0
Stora Enso global paper packaging wood product company Neste Oil finnish company engage refining marketing oil inaugurate demonstration plant Varkaus Finland biomass liquid production utilize forestry residue,0
STUK today service house expert radiation nuclear safety issue,0
Sullivan say board ` ` involve lot work people pay time,0
Suomen Paikallissanomat Oy Alma Media Group currently publish 15 local newspaper Finland,0
talvivaara list London Stock Exchange Main Market NASDAQ OMX Helsinki include FTSE 250 Index,0
Tecnotree convergent charge solution include functionality prepaid post pay billing charge rating voice call video call raw data traffic mobile fixed network,0
Telecom foreign investment limit 74 appear mobile VAS mean tecnoman pick 96.6,0
Teleste BK Optiflex amplifier product ongoing capacity upgrade KDG network bi directionality,0
teleste 30 office worldwide list Nordic Exchange Helsinki,0
teleste set 1954 divide Broadband Cable Networks Video Networks business area,0
2500 passenger ferry dimension 185 m length overall 170 m length perpendicular 27.70 m breadth 6.55 m design draught,0
acquisition frozen food fish sector long synergy L+Ænnen Tehtaat business,0
acquisition price disclose,0
aforementioned shareholder inform propose Annual General Meeting number member Board Directors shall present member Board Directors Mr Lassi Noponen shall elect Board Directors,0
aim ceo Q&A session clarity information public early,0
Board Directors authorize decide term share issue,0
bridge 1.2 km long locate Anasmotet road E20 new traffic junction Marieholm road E45,0
building 40 condominium build 4 5 stage,0
business area operation Finland Sweden Denmark Estonia Latvia Lithuania,0
buyer real estate owner Propertos Oy company agree disclose financial detail deal,0
capital structure Solidium complement financial instrument future,0
category mark maturity recession,0
chain unite 45 50 centre end 2008,0
company 410 employee annual turnover EUR65 .4 m. Vaahto Group list Nordic Exchange Helsinki,0
company seek possibility relocate Luumaki personnel 50 people UPM mill,0
company offer payroll service include payroll processing payroll tax administration employee pay service include direct deposit check signing Readychex,0
company operate business reportable segment include Banking Investment Services Non Life Insurance,0
company board director propose dividend EUR0 .12 share 2006,0
company board director propose dividend EUR 0.14 2008 annual general meeting,0
company plant Russia continue tyre near market plant Nokia Finland manufacture tyre market,0
company share list Mid Cap segment NASDAQ OMX Helsinki,0
company share quote NASDAQ OMX Helsinki Rautaruukki Oyj RTRKS,0
company subsidiary Vaisala Inc. acquire Aviation Systems Maintenance Inc ASMI Kansas U.S. base airport service company 2.6 million usd net sale 2008,0
company say start investigate streamline operation order meet tighten competition mobile phone charger market,1
company say focus resource clinical research,0
Company turnover amount MEUR 27.9 2007,0
company website www.ahlstrom.com,0
company Teleste Video Broadband Solutions business area,0
company publish financial statement 2008 February 25 2009,0
company release 2010 result 11 February 2011,0
company use money product development research activity 2013 key market Finland Germany Italy France,0
continued operation mean structure restructuring Aspocomp group include Aspocomp Oulu headquarter operation,0
contract cover turnkey delivery airport operate authority John F Kennedy LaGuardia Newark Teterboro Stewart International,0
contract include heating plant equipment associate installation work,0
contract involve refurbish bathroom 189 unit plumb water sewer pipe,0
contract comprise turnkey order RoRo system RoRo cruise vessel construction Viking Line Tallink,0
cost deal range 70 million 90 million euro depend financial result company 2008 statement say,0
crane instal onboard freighter order singaporean ship owner Masterbulk,0
customer access integrated propeller gear package source,0
deal subject approval norwegian competition authority,0
deal mean person country transfer Tieto,0
deal significant effect acquire company equity ratio,0
delivery schedule summer autumn 2008,0
development technological park specialize telecommunications information technology state program formation technopark hi tech sector Russia,0
e commerce site flagship manage Marimekko North America Retail LLC subsidiary establish U.S. year,0
final price specify 14 2010 acquire company say,0
"Finland base company say exist 260,000 square foot facility September",0
finnish business delegation include representative 20 company include Nokia Corp Finnfund Outokumpu Oyj OKO Bank Alteams Oy Cargotec Corp.,0
"finnish company build 800,000 mt year biodiesel plant Singapore",0
firm UK head office Rugby Road Lutterworth,0
group customer train paint shop owner assistant,0
stage contract cover 133 store 600 cash register,0
fish content nugget 85 fish come Canada Finland,0
follow information release Comptel tomorrow Chairman Federal Communications Commission schedule deliver National Broadband Plan Congress,0
surface valve plate direct,0
ground barleycorn fully produce Finland available store beginning 2010,0
implementation deal subject approval Finnish Competition Authority,0
inaugural speech give Hannu Kyrolainen Finland Ambassador Czech Republic,0
increase range vary 10,0
initial estimate total value 1744900 EUR final award value 1744900 EUR,0
Internal Revenue Service see 20 percent taxpayer wait week file 40 million return file April,0
late date registration 4 April 2006,0
lay off affect 240 people total 320 okmetic employee Finland,-1
Line 4 run fully underground comprise 10 station execute implementation stage,0
majority company personnel Finland temporarily lay week period February June 2009 period,-1
mall finance parity basis Pearl Plaza LLC joint venture company establish chinese investor Shanghai Industrial Investment Holdings Co Ltd SRV Group,0
maximum capital loan EUR30 m minimum subscription EUR10 000,0
maximum number new share offer 22 million,0
measure take cause time cost final 2006,0
"mill capacity produce 500,000 tonne pulp year",0
money spread mainly 2011 2012 company say,0
natural source isoprene tree species Hevea brasiliensis know rubber tree,0
new activity incur investment 5 MEUR,0
new company likely hold ipo NYSE international stock exchange accord Altimo manage Alfa Group telecommunications asset TeliaSonera agreement publish website U.S. Securities Exchange Commission,0
new majority owner Aspocomp Thailand Co. Ltd certain private person belong immediate circle Aspocomp present Joint Venture partner Saha Pathana Inter Holding Plc,0
new organization consist business unit Charging Messaging Finance Administration,0
new SEPA cad replace finnish bank card,0
order comprise production line plywood mill company say statement receive Lesprom Network,0
order comprise ball mill organize different stream treat ore Pilanesberg platinum,0
order include new Crecent headbox reel,0
output contract total 72 MWe,0
party agree disclose price deal group say press release,0
party agree disclose transaction value,0
payment date March 25 2010,0
plan result introduction new highly specialized manufacturing method entail change personnel facility,0
platform base build Intel s second generation mid platform call Moorestown,0
"price 10,000 kroon par value bond 9663,51 kroon primary issue",0
proposal Board Directors issuance option right correspond proposal Board Directors Notice General Meeting,0
purchase sum EUR 10mn us$ 12.97 mn,0
recruitment relate relocation Stora Enso research operation Karlstad central Sweden,0
Remote Radio head module available 4W power 2.5 ghz 3.5 ghz tdd frequency band,0
report examine medical equipment business structure operation history product provide analysis key medical equipment revenue line,0
restructuring measure affect production packaging printing material,0
sale comprise margarine business Finland Poland follow approval polish competition authority early October,0
sale Savcor FACE Cencorp result profit loss determine owe factor include valuation consideration share receive prevail exchange rate,0
sale finalize September October company say,0
"share capital Alma Media Corporation business ID 1944757 4 EUR 44,767,513.80 divide 74,612,523 share",0
share subscribe stock option register Trade Register 20 January 2011 date new share establish shareholder right,0
ship crane manufacture MacGREGOR partner plant China deliver 2008 2010 vessel order chinese COSCO German Peter Dohle Hong Kong base Cido Shipping,0
ship unloader totally enclose entire conveying line storage facility,0
site cover hectare,0
study design enable formal statistical evaluation therapeutic activity company say,0
transaction place payment merger consideration,0
unit plan operational second half 2007 stream 2008,0
wireless industry brace iPhone launch June 29,0
offering cover localisation service relate production transfer finnish company customer production asian market decision transfer production,0
currently shop sell Tikkurila paint Kazakhstan shop open continuously,0
15 initial public offering announce Sweden year compare period year early Bloomberg datum show,0
report Oriola KD chief executive officer Eero Hautaniemi,0
company contract abroad,0
release offer security sale United States,0
solution extension exist online mediation solution deliver early Comptel IBM,0
partnership Finnish Paulig danish subsidiary Oscar Puljonki acquire sale organization european market,0
tieto Latvia represent service company TietoEnator Alise TietoEnator operation industry Financial Services Cards Retail Logistics Outsourcing Managed Services,0
Latvia Cramo operate 54 rental outlet Baltic States,0
site include later,0
"preliminary estimation technology park measure 50,000 square meter",0
change envisage HK Ruokatalo reduce number industrial place business Finland,0
completion sale Proha USD12 .7 m stake Artemis,0
W+Ærtsil+Æ aim serve rapidly grow number vessel increase marine activity Barents Sea region,0
Valga Lihatoostus market product Maks Moorits trademark,0
know exist Artemyev say,0
offer customer solution base renewable raw material,0
dial participant quote 877417 conference ID,0
work assignment start completion spring 2011,0
yesterday Legrand issue E300 million fix rate deal mature 2017,0
Yvonne Jones owner Chameleon Interiors,0
ZAO YIT Moskovia build housing Moscow surround city,0
BAWAG issue benchmark cover deal,0
JVC stop produce dvd player Brazil JVC Brazil subsidiary Japan JVC group announce stop production dvd player Brazil,0
Swedbank Hypotek issue benchmark fix rate cover deal Euros mature January 2010,0
argentine agricultural export company Calafate tap compatriot firm Finnegans software solution company say statement,0
finnish print circuit board pcb maker Aspocomp Group Oyj say December 4 2006 name Henry Gilchrist senior vice president group asian operation January 8 2007,0
` nordic infrastructure construction strategic growth area,0
` pulp paper industry grow country like China Russia,0
` Sanoma buyer target say,0
` ` transaction Tikkurila powder coating relate operation company say,0
` ` need malware removal tool type url vendor choice directly browser bar use link website write Trend Micro Rik Ferguson Monday,0
` ` will happen overnight,0
` ` Printed fabric related design expertise core Marimekko business brand,0
` ` serve customer locally cornerstone customer focus,0
` ` convinced quickly tell finnish business reporter,0
` ` know people,0
"+ lemiste City environment knowledge base economy provide work 3,300 people total turnover company amount EEK 5.4 bn say + lo P+Ærnits chairman supervisory board + lemiste City Mainor",0
19 2010 finnish company Lemminkainen Oyj HEL LEM1S say today construct office building Toolonlahti downtown Helsinki disclose financial detail,0
25 November 2010 finnish paint coating company Tikkurila Oyj HEL tik1v say today finnish state own investment company Solidium Oy sell 14.7 stake company total EUR98 m,0
26 January 2011 finnish software solution provider Basware HEL BAS1V say yesterday adjust strategy goal year focus international growth mainly acquisition,0
26 November 2010 finnish sport equipment maker Amer Sports Oyj HEL AMEAS say today obtain EUR30 m Schuldschein note loan pool international investor,0
3 January 2011 scandinavian lender Sampo Bank HEL SAMAS Pohjola Bank HEL poh1s Svenska Handelsbanken STO SHB provide EUR160 m USD213 m line credit Lemminkainen Oyj HEL LEM1S finnish construction firm say Friday,0
55 worker + m+_l affect close,-1
coker crane supply Tesoro Corporation Golden Eagle Refinery Martinez California similar crane deliver BP Castell refinery Spain,0
employee remain Oulu plant support function group unit,0
huge issue button placement,0
merger UPM finnish Swedish Stora Enso likely,0
paper mill central Maine town Madison soon new owner,0
total 30 order value book fourth quarter 2009 remainder book second quarter 2010,0
total 131000 Talvivaara Mining Company Plc new share subscribe period 1 2010 June 30 2010 company stock option right 2007A,0
"total 38,244 new Citycon share nominal value EUR 1.35 share subscribe 19 April exercise b c option base company stock option plan 1999",0
"total 750,330 new Citycon share nominal value EUR 1.35 share subscribe December exercise b c option base company stock option plan 1999",0
ABN Amro Capital agree sell Helsinki base designer homeware producer Iittala Oyj crosstown consumer product group Fiskars Corp. EUR230 million EUR235 million $ 310 million $ 316 million,0
accord preliminary information Finnish Forest Industries Federation import roundwood Finland increase 20 million m3 2005 represent increase 15 2004,0
Finland base Stockmann Group close seven franchising sport store Nike Russia,-1
Finnish AC drive manufacturer Vacon acquire AC drive business TB Wood group Altra Holdings,0
finnish beverage company Olvi list company Finland publish financial result second quarter 2009,0
finnish department store group Stockmann plan acquire EUR 141mn direct issue right offering,0
Finnish Kemira Group ceo Lasse Kurkilahti say Group structural reorganisation continue year,0
finnish power company Fortum report 89 electricity generate carbon dioxide emission 2007,0
Finnish Rautaruukki engineering division Ruukki Engineering organise operation Mo Rana plant Norway,0
finnish stainless steel manufacturer Outokumpu Degefors plan recruit new engineer order meet retirement wave year,0
finnish W+Ærtsil+Æ provide power solution marine energy market open Service Centre Murmansk Russia,0
Finland Sampo Bank Danske Bank group lay staff administrative support function,-1
local government commissioner + m+_l Kurt Svensson say contact management finnish company Componenta find alternative company decision close plant + m+_l,0
private equity investor CapMan owner Finnish lumene cosmetic company plan list Lumene,0
Scanfil system supplier contract manufacturer communication sector notice 20 productional employee temporarily lie 15 employee company plant Sievi Finland,-1
Scanfil system supplier contract manufacturer communication sector start personnel negotiation Oulu Finland lay staff temporarily,-1
swedish engineering consultant firm Etteplan establish unit town Borl+Ænge turn month March April 2008,0
finnish investment company Sponda conduct negotiation acquire business center Dukat Palace-2 locate center Moscow London Regional Properties,0
accord Finnish FIM Bank Alpro price EUR 100mn-150mn,0
accord Heikkil+Æ ` ` refreshment energy soon find soft drink Finland,0
accord HK Ruokatalo meat company come Finland,0
accord L+Ænnen Tehtaat ceo Matti Karppinen company aim deliver fish product customer day early currently,0
accord Olvi company negotiate new agreement,0
accord Saarioinen Managing Director Ilkka M+Ækel+Æ food industry sector significant excess production machinery,0
accord announcement Helsinki Stock Exchange share Sentera shall delist NM list Helsinki Stock Exchange accordingly,0
activity range development natural resource retailed marketing finished product,0
additionally information business segment competitor future outlook provide,0
additionally company terminate maximum salaried senior salaried employee employment contract,-1
additionally company use solution automate preparation financial statement accord IFRS standard,0
Affecto participate program development norwegian pension system 2007,0
Affecto provide new EFI Data Warehouse report solution behavioural scoring system support operational decision process Data Migration old legacy system new EFI system,0
AffectoGenimap build highly customise solution customer Finland baltic country,0
1 April 2007 Cencorp employee territory,0
buy Eukor Car Carriers 50 percent stake Grimaldi Group sole owner swedish roll roll port Wallhamn,0
completion acquisition Poyry oil gas expertise cover multi discipline engineering consulting service complete oil gas asset lifecycle include deepwater engineering service,0
"restructuring UPM average paper machine capacity Europe 320,000 ton 350,000 short ton coated magazine paper 420,000 ton 460,000 short ton coated fine paper",0
transaction M real 30 Metsa Botnia UPM 17,0
transaction Tikkurila powder coating relate operation,0
Ahlstrom Corporation STOCK EXCHANGE ANNOUNCEMENT 23.4.2007 Ahlstrom Corporation publish quarter financial result 2007 Friday April 27 2007 approximately 8.30 a.m. finnish time,0
AHMS offer Hotel Hotel Project Consultancy Management Services Brand Franchise training Sales marketing service pan India basis,0
Aktia forecast Finland inflation 1.1 2010,0
Aldata note Voice Supply Chain Technology approach enable VDW integrate warehouse management system,0
"Aldata Solution Oyj Stock Exchange Release 11 August 2006 11.00 ALDATA SHARES SUBSCRIBED 2003 stock option total 95,000 new share Aldata Solution Oyj subscribe company 2003A stock option",0
ALEXANDRIA Va. Dec. 17 Reijo Salovaara Nastola Finland develop veneer cutter,0
"ALEXANDRIA Va. Dec. 19 United States Patent 7,853,620 issue Dec. 14 assign Nokia Corp. Espoo Finland",0
"ALEXANDRIA Va. Dec. 22 United States Patent 7,854,608 issue Dec. 21 assign Outotec Oyj Espoo Finland",0
"ALEXANDRIA Va. Jan. 9 United States Patent 7,862,685 issue Jan. 4 assign Kemira Chemicals Inc. Marietta Ga.",0
ALEXANDRIA Va. March 15 Jaakko Vilo Turku Finland develop panel press,0
ALEXANDRIA Va. 23 Matti Harkonen Pentti Sipponen Espoo Finland Osmo Suovaniemi Helsinki Finland Tapani Tiusanen Vantaa Finland develop paper web press device,0
ALEXANDRIA Va. Oct. 23 Hans Otto Scheck Espoo Finland develop method identify remote radio unit communication system,0
"ALEXANDRIA Va. Oct. 6 United States Patent 7,804,288 issue Sept. 28 assign Vacon Oyj Vaasa Finland",0
Alma Media Corporation Press Release 15 March 2010 TYRVAAN SANOMAT PAIKALLISSANOMAT buy SUOMEN PAIKALLISSANOMAT local paper Tyrvaan Sanomat Paikallissanomat appear Sastamala neighbouring municipality buy Suomen Paikallissanomat Oy,0
Alma Media Corporation PRESS RELEASE March 25 2010 TYRV+_+_N SANOMAT PURCHASE CONFIRMED business operation Tyrv+Æ+Æn Sanomat Oy transfer Suomen Paikallissanomat Oy,0
Finnish Industry Investment government own investment company participate project,0
Latvia act partner bakery customer production product development,0
Ruukki Construction Rautaruukki construction division initiate employer employee negotiation site Alaj+Ærvi Vimpeli Per+Æsein+Æjoki Finland,0
city insurance company P C Insurance say pay compensation,-1
altogether CapMan employ approximately 150 people Helsinki Stockholm Copenhagen Oslo Moscow Luxembourg,0
altona state private company Altona chairman Kevin Maloney Tulla Resources entitlement,0
acquisition TeliaSonera France Telecom big 2000 purchase Orange plc   27.8 billion $ 55.1 billion create world fourth large telecom company AT&T Inc. Verizon Communications Inc. NTT Corp. Japan,0
earn payment 4.0 mln euro $ 5.3 mln pay depend Intellibis financial performance 2007,0
EU law issue introduce 2010,0
early month company sign deal India base information technology service giant Wipro Technologies transfer sell radio access relate r&d activity Berlin,1
firm Air Liquide exempt leave market 1998,0
apartment YIT Home purchase 5 region Russia YIT subsidiary carry activity Moscow Moscow region St. Petersburg Ekaterinburg Kazan Rostov Don,0
approximately SEK 166 million repayment demand overcharge Stockholm area remain SEK 87 million take western coast inspectorate say,0
Arena Partners Oy development company electronic business,0
condition deal Savcor Alfa buy Photonium Akseli Lahtinen Inc. business operation prior deal,0
result company decide implement fix term temporary lay off,-1
result company temporarily lay 25 personnel approximately 270 person Kirkkonummi Nivala factory,-1
result negotiation employment contract terminate 13,-1
result negotiation company terminate total 5 employment contract,-1
July 2 2007 market cap segment update accord average price 2007,0
agreement Aspocomp Meadville 10 pct slice subsidiary operate Oulu Finland,0
reorganisation Pohjola Insurance 250 field staff private customer join payroll local cooperative bank beginning October 2008,0
reorganization Kauko Telko Ltd divide Telko Ltd Leipurin Ltd Hamina Terminal Services Ltd Kaukomarkkinat Ltd.,0
Aspo Group structure business operation continually develop predefine schedule,0
Aspo serve demand business business customer,0
Aspocomp say spin chinese indian unit equipment Salo plant Finland newly form unit sell Hong Kong list Meadville,0
point spread Iran Iraq,0
end week Protalix BioTherapeutics Inc amex PLX publish prospectus offering AMEX 5 share capital,0
end March 2009 company loan amount EUR 10.113 mn,0
moment approximately 20 vianor sale office Russia,0
automation make possible conduct test simultaneously,0
Barclays Plc LSE BARC NYSE BCS Credit Agricole SA EPA ACA CAGR,0
base design previous handset Nokia E72 Nokia E63 Symbian base model promise offer direct access 90 cent world s corporate email Mail Exchange IBM Lotus Notes Traveler,0
Basware Business Transactions Service enable customer receive send invoice electronic format,0
Basware finance acquisition bank loan,0
BasWare Invoice Processing BasWare Contract Matching BasWare Order Matching BasWare KPI Reporting Tool BasWare Enterprise Purchase pay product suite,0
BasWare Invoice Processing BasWare Contract Matching BasWare Order Matching BasWare KPI Reporting Tool BasWare Enterprise Purchase pay solution suite,0
Basware offer support SAP version start SAP 4.5,0
beef import fall slightly 2006 14mn kilo,0
Benefon turn Salo unit B2B business unit establish B2C business unit UK,0
Berling Capital Umo Capital Veikko Laine big shareholder Amanda Capital,0
Bluewin Security available monthly subscription,0
Blyk launch UK market mid-2007 market follow,0
body ES Vostok own stake power sale company MosenergosbytBody RTS MSSB 50.9 Altaienergosbyt 100 Saratovenergo RTS SARE body 48.36 Tambov Power Sales Company RTS TASB 49.01 ofbodywhich receive distribution balance,0
source say Nokia unveil new phone code name ` ` Tube Oct. 2 analyst medium event London,0
byline Tim Moran Cellular phone giant Nokia Corp. offer $ 8.1 billion digital map supplier NAVTEQ Corp. Chicago,0
capital base capital adequacy measurement base approach Basel II,0
capman office Helsinki Stockholm Copenhagen Oslo manage nordic buyout mezzanine technology life science real estate fund approximately EUR2 .6 bn total capital,0
CapMan real estate fund total investment capacity EURO 500 million close June 2005 invest commercial property Helsinki metropolitan area,0
Cardona slow vehicle turn return intersection call 911,0
Cargotec brand Hiab Kalmar MacGREGOR global market leader field solution land sea cargo,0
Cencorp focus development manufacture marketing standard product production automation,0
change build model design communicate subcontractor accommodate steel GRC fabrication process,0
choose Giant Countdown red head rainbow trout Giant Shad Rap perch color,0
closing transaction take place today,0
Cohen Steers Inc. 5 534 530 share represent 4.985 share capital voting right,0
Cohen Steers Inc. 5 534 626 share represent 4.985 share capital voting right,0
com possibly photo msn,0
company evaluate report include Aladdin F Secure Kaspersky Marshal McAfee Microsoft Panda Proofpoint Sophos symantec Trend Micro Tumbleweed Websense,0
COMPTEL CORPORATION Sami Ervio President CEO distribution NASDAQ OMX Helsinki major medium Comptel Dynamic OSS solution enable telecom service provider deliver service flexibly charge effectively,0
Connectivity Services include outsource Scan capture transfer paper invoice electronic format Basware Business Transactions Service enable customer receive send invoice electronic format,0
consumption forecast grow 2,1
country Finland Sector construction Real Estate Target Pohjolan Design Talo Oy Buyer CapMan Oyj Vendor Ruukki Group Oyj Deal size usd 102.6 m type Divestment Status agree,0
country Switzerland Sector Pharmaceuticals Target Synosia Therapeutics Holding AG Buyer Biotie Therapies Corp Deal size usd 129.4 m type corporate acquisition financing stock Status Closed,0
country Germany sector construction Real Estate Machinery Engineering Target caverion GmbH Buyer YIT Oyj Deal size usd 90.3 m type corporate acquisition status agree,0
Cramo service company specialise construction machinery equipment rental rental relate service rental sale modular space,0
Cramo Plc service company specialise construction machinery equipment rental rental relate service rental sale modular space,0
credit 20 November 2009 finnish glass technology company Glaston Oyj Abp HEL GLA1V say today conclude EUR74 m revolving credit facility agreement core bank,1
CS Cabot export 55 production mainly Goodyear Bridgestone Michelin plant Poland Germany Michelin Italy Pirelli company logistic center Paris Stefan say,0
currently plant operate capacity,0
Danske Bank Denmark large bank 3.5 million customer,0
decision quickly possible,0
delivery Outotec place 30 month,0
delivery Nokia 1112 Nokia 2310 Nokia 2610 expect start second quarter 2006,0
delivery second half 2011,0
Den Bosch base TomTom Europe large maker automotive navigation device Cayman Islands base Garmin large U.S. overall,0
depend market situation project sell 1 3 year completion,0
dub Nokia Money Solutions company official initiative seek bridge gap bank unbanke develop country,1
"market condition company temporarily lay 3,200 people different site",-1
Pirkka beer Olvi brewery Iisalmi move 7 day 24 hour work shift,0
rally authorize city administration consulate official come worker speak take letter,0
Efore decide establish company eletric vehicle EV business China,0
Elcoteq Dongguan establish 1999 Nancheng District Dongguan China Elcoteq s volume manufacturing plant Asia Pacific region,0
Elcoteq SE Stock Exchange Announcement February 4 2009 10.00 EET Elcoteq publish financial statement bulletin 2008 Wednesday February 11 9.00 EET,0
electricity consumption grow high frequency,0
Elisa commission Finland Poyry Telecom Oy conduct study reception Estonia large city Tallinn,0
tendency developed packaging,0
equipment manufacture Vaahto workshop Hollola Finland schedule shipment quarter 2009,0
eriikka s+ ¦ derstr+ ¦ m previously hold position finance control Nokia Networks include act Business Group Controller have corporate controller position Nokia Siemens Networks,0
Estonia Agriculture Minister Helir Valdor Seeder Finland day visit course meet finnish counterpart Sirkka Liisa Anttila,0
Etteplan target employ 20 people Borl+Ænge,1
EUR 220 million transaction consideration pay form year interest bear vendor note,0
feature S60 user interface 135 gram model come 2.4 inch quarter vga display 100 megabyte internal memory expandable Micro Secure Digital slot,0
feed company Suomen Rehu Raisio import GMO feed,0
financial strategic operational factor consider,0
financial detail disclose,0
financial detail disclose,0
financial term disclose,0
financial term disclose,0
Finland Technopolis plan bring section technopark stream St. Petersburg end 2008 Kari Mikkonen vice president Technopolis tell reporter Helsinki,0
finland base company L+Ænnen Tehtaat Raisio decide dissolve joint venture company ZAO Scandic Feed establish start local animal feed business feed production northwest Russia,0
finnish cargo handling solution company Cargotec Oyj say June 17 2008 acquire New Zealand tailgate distributor Zepro Tailgate 1987 limit undisclosed sum,0
finnish construction machinery equipment rental group Cramo Oyj say March 21 2007 swedish sector subsidiary Cramo AB sell dutch subsidiary Cramo Nederland B.V. CNL dutch rental scaffold company Jaston Groep B.V. undisclosed sum,0
finnish drug distributor wholesaler Oriola KD Oyj say October 11 2006 name Anne Kariniemi vice president Logistics Sourcing department January 15 2007,0
finnish electronics contract maker Incap Oyj say January 3 2008 sell manufacturing facility Helsinki local real estate company Sponda Oyj 5.3 mln euro $ 7.8 mln,0
finnish fibre base material maker Ahlstrom Corp HEL ahl1v say today decide close spunlace composite production line number 23 Chirnside plant UK end March 2011,0
finnish investment company Neomarkka main owner Kuitu Finland successor,0
finnish investment group Neomarkka Oyj HEL NEMBV say today buy production facility Kuitu Finland Ltd negotiation option invest specialty cellulose fiber business,0
finnish investor Scanfil Oyj HEL scf1v say Friday buy 57 million share 32.96 norwegian contract electronics manufacturer Kitron ASA osl KIT NOK 143.9 million usd 24.4 m EUR 18.1 m,0
finnish plastic pipe maker Uponor sell irish UK infrastructure business private equity company 3i,0
finnish property investor Sponda say agree 100 mln eur year mln credit facility Swedbank 50 mln eur seven year facility OKO Bank,0
finnish publisher Alma Media HEL aln1v say Wednesday decide extend EUR1 .85 USD2 .75 apiece mandatory tender offer medium group Talentum HEL ttm1v start 19 August 16 November,0
finnish real estate company Sponda Oyj say April 11 2008 build Vuosaari Harbour Service Center Port Helsinki,0
Finnlines say deal strategy focus core business,0
"Industrial seek LEED designation Uponor new building 282,000 square foot speculative distribution center Park Lakeville",0
follow Stora Enso hold NewPage remain unchanged,0
"follow registration share capital Biotie EUR 52,556,678.10",0
"foodservice consumer good market serve approximately 13,000 people 54 manufacturing unit sale office 33 country",0
new share subscribe stock option shareholder right commence date enter Trade Register,0
Fortum expect annual capital expenditure year range EUR 0.8 1 .2 billion early announce,0
Fortum intend spend EURO 2.7 bn sole owner TGK-10,0
Fortum hold 90.2 pct share capital 94.4 pct voting right company plan delist Warsaw Stock Exchange,0
found 1985 Quatrocon clientele consist public sector builder central trading company major construction firm,0
